"word","cdv.txt","cdv.txt.zip","groen.txt","groen.txt.zip","nva.txt","nva.txt.zip","openvld.txt","openvld.txt.zip","pvda.txt","pvda.txt.zip","spa.txt","spa.txt.zip","vlaamsbelang.txt","vlaamsbelang.txt.zip"
"noden",11,0,30,0,10,0,5,0,7,0,49,0,1,0
"best",4,0,54,0,11,0,3,0,2,0,13,0,1,0
"ingezet",1,0,53,0,9,0,7,0,3,0,19,0,2,0
"bestaat",3,0,51,0,8,0,1,0,6,0,25,0,2,0
"beste",5,0,38,0,8,0,8,0,12,0,44,0,5,0
"kwaliteitsvolle",24,0,32,0,8,0,1,0,5,0,44,0,2,0
"hoofdstuk",0,0,53,0,13,0,0,0,1,0,4,0,0,0
"job",4,0,28,0,12,0,11,0,21,0,47,0,0,0
"maat",11,0,45,0,13,0,10,0,7,0,35,0,1,0
"plan",25,0,50,0,2,0,4,0,12,0,14,0,5,0
"personeel",5,0,50,0,7,0,3,0,26,0,12,0,4,0
"keuze",8,0,51,0,11,0,9,0,11,0,25,0,7,0
"oog",4,0,49,0,18,0,1,0,10,0,24,0,3,0
"transparantie",3,0,49,0,5,0,3,0,2,0,26,0,3,0
"ondernemen",29,0,24,0,23,0,9,0,1,0,41,0,1,0
"maatschappelijk",4,0,48,0,6,0,0,0,6,0,27,0,0,0
"dergelijke",7,0,50,0,3,0,1,0,1,0,22,0,1,0
"hervorming",16,0,45,0,11,0,7,0,13,0,33,0,5,0
"bevoegdheden",17,0,27,0,27,0,9,0,13,0,44,0,9,0
"stoffen",0,0,52,0,0,0,0,0,2,0,6,0,0,0
"dient",0,0,49,0,8,0,16,0,8,0,22,0,12,0
"bijkomende",7,0,50,0,21,0,6,0,10,0,13,0,1,0
"lang",5,0,52,0,12,0,7,0,12,0,11,0,3,0
"werkgevers",7,0,29,0,18,0,8,0,23,0,42,0,0,0
"enkele",3,0,41,0,15,0,5,0,24,0,31,0,4,0
"ligt",7,0,41,0,18,0,3,0,21,0,32,0,4,0
"administratieve",9,0,41,0,24,0,13,0,6,0,32,0,3,0
"evaluatie",5,0,50,0,5,0,5,0,4,0,19,0,0,0
"derde",5,0,44,0,8,0,1,0,24,0,26,0,4,0
"groepen",6,0,46,0,9,0,3,0,11,0,29,0,3,0
"plaatsen",2,0,48,0,5,0,5,0,8,0,25,0,4,0
"consument",5,0,50,0,2,0,0,0,3,0,16,0,0,0
"leidt",10,0,39,0,8,0,4,0,20,0,36,0,3,0
"maatschappij",0,0,35,0,6,0,1,0,17,0,39,0,1,0
"statuut",10,0,47,0,11,0,5,0,16,0,25,0,3,0
"regelgeving",9,0,37,0,24,0,12,0,3,0,35,0,2,0
"gericht",10,0,35,0,6,0,8,0,5,0,41,0,1,0
"ontwikkelingslanden",0,0,50,0,4,0,1,0,0,0,11,0,0,0
"korte",6,0,47,0,5,0,2,0,2,0,25,0,5,0
"volgende",14,0,45,0,12,0,10,0,5,0,27,0,0,0
"verenigingen",5,0,45,0,13,0,3,0,6,0,27,0,0,0
"wetgeving",3,0,47,0,12,0,7,0,7,0,23,0,0,0
"nieuw",11,0,42,0,16,0,1,0,8,0,31,0,3,0
"kinderopvang",23,0,39,0,11,0,4,0,22,0,28,0,2,0
"dezelfde",6,0,34,0,16,0,2,0,23,0,36,0,2,0
"leerkrachten",19,0,48,0,13,0,9,0,14,0,13,0,4,0
"hele",8,0,37,0,6,0,3,0,23,0,34,0,2,0
"inspanningen",3,0,44,0,21,0,7,0,8,0,24,0,1,0
"ervan",7,0,46,0,15,0,5,0,18,0,21,0,6,0
"netwerk",18,0,43,0,3,0,8,0,5,0,27,0,1,0
"oplossing",1,0,44,0,11,0,0,0,15,0,25,0,4,0
"waardoor",11,0,39,0,10,0,6,0,6,0,35,0,1,0
"minstens",6,0,41,0,2,0,3,0,24,0,26,0,6,0
"fonds",1,0,48,0,3,0,0,0,0,0,11,0,0,0
"veilige",7,0,47,0,11,0,4,0,2,0,17,0,0,0
"gebeurt",6,0,46,0,4,0,7,0,7,0,22,0,1,0
"competenties",10,0,31,0,10,0,4,0,0,0,40,0,0,0
"dragen",9,0,41,0,16,0,6,0,10,0,30,0,2,0
"vanaf",7,0,45,0,6,0,7,0,16,0,22,0,2,0
"uitbreiding",5,0,47,0,8,0,6,0,9,0,19,0,5,0
"welvaart",14,0,14,0,14,0,8,0,10,0,47,0,8,0
"minister",1,0,35,0,32,0,2,0,22,0,13,0,4,0
"jonge",10,0,42,0,15,0,3,0,8,0,27,0,3,0
"laatste",5,0,45,0,5,0,2,0,14,0,20,0,3,0
"aangepaste",9,0,44,0,8,0,1,0,1,0,22,0,0,0
"meerwaarde",5,0,42,0,12,0,3,0,3,0,26,0,0,0
"boven",3,0,35,0,10,0,4,0,28,0,27,0,3,0
"versterkt",18,0,43,0,15,0,5,0,5,0,19,0,1,0
"staatshervorming",37,0,26,0,24,0,11,0,8,0,20,0,5,0
"wettelijk",2,0,42,0,4,0,15,0,22,0,15,0,0,0
"activiteiten",8,0,40,0,9,0,5,0,3,0,29,0,0,0
"werden",8,0,40,0,10,0,1,0,27,0,18,0,9,0
"nederlands",4,0,41,0,26,0,4,0,13,0,16,0,6,0
"middenveld",2,0,43,0,3,0,1,0,14,0,21,0,1,0
"raad",5,0,43,0,9,0,1,0,8,0,23,0,0,0
"opnemen",1,0,39,0,4,0,0,0,3,0,29,0,0,0
"bijzonder",16,0,41,0,14,0,6,0,4,0,25,0,3,0
"vast",4,0,40,0,12,0,7,0,15,0,28,0,4,0
"gebruikt",1,0,45,0,2,0,3,0,10,0,17,0,3,0
"kwetsbare",2,0,42,0,8,0,0,0,6,0,24,0,0,0
"erg",3,0,43,0,1,0,0,0,0,0,21,0,1,0
"effectief",3,0,37,0,14,0,3,0,2,0,31,0,2,0
"zien",8,0,32,0,10,0,3,0,26,0,30,0,0,0
"criteria",1,0,45,0,6,0,2,0,11,0,13,0,0,0
"vijf",8,0,30,0,13,0,4,0,38,0,10,0,1,0
"publiek",0,0,40,0,13,0,1,0,6,0,25,0,0,0
"bijzondere",6,0,44,0,12,0,4,0,4,0,19,0,5,0
"invoering",4,0,45,0,12,0,4,0,11,0,13,0,3,0
"vier",5,0,22,0,3,0,1,0,40,0,19,0,1,0
"wettelijke",4,0,35,0,5,0,7,0,32,0,17,0,2,0
"opgenomen",3,0,44,0,4,0,1,0,2,0,17,0,1,0
"partners",19,0,40,0,15,0,13,0,2,0,20,0,2,0
"preventie",6,0,41,0,9,0,2,0,6,0,25,0,2,0
"echt",2,0,40,0,8,0,3,0,12,0,26,0,4,0
"tegelijk",6,0,41,0,24,0,6,0,12,0,11,0,1,0
"uitgebreid",3,0,44,0,4,0,3,0,1,0,17,0,4,0
"jaarlijks",2,0,41,0,3,0,4,0,22,0,16,0,4,0
"gelijke",1,0,34,0,18,0,3,0,14,0,30,0,1,0
"omgeving",6,0,37,0,9,0,7,0,1,0,30,0,0,0
"loopbaan",9,0,39,0,15,0,1,0,16,0,23,0,0,0
"principe",2,0,41,0,10,0,6,0,6,0,24,0,3,0
"sporten",1,0,42,0,3,0,0,0,1,0,19,0,0,0
"economisch",12,0,32,0,13,0,5,0,16,0,34,0,5,0
"daardoor",4,0,44,0,8,0,5,0,12,0,14,0,2,0
"collectieve",1,0,40,0,2,0,0,0,14,0,21,0,0,0
"risico",5,0,36,0,6,0,1,0,10,0,30,0,1,0
"gemeenschap",2,0,38,0,27,0,5,0,7,0,14,0,7,0
"verdere",6,0,38,0,22,0,6,0,4,0,22,0,3,0
"terwijl",2,0,34,0,8,0,1,0,23,0,26,0,2,0
"persoon",3,0,39,0,8,0,4,0,2,0,25,0,0,0
"instrument",10,0,35,0,3,0,3,0,7,0,31,0,2,0
"uitbouw",8,0,44,0,9,0,6,0,5,0,13,0,4,0
"organiseren",4,0,24,0,12,0,8,0,12,0,39,0,1,0
"verdienen",2,0,39,0,6,0,6,0,13,0,24,0,1,0
"onvoldoende",6,0,37,0,16,0,1,0,8,0,26,0,2,0
"subsidies",3,0,43,0,4,0,2,0,14,0,10,0,3,0
"hulp",8,0,38,0,8,0,6,0,22,0,20,0,1,0
"vlamingen",4,0,6,0,43,0,3,0,0,0,6,0,14,0
"gemeente",5,0,41,0,11,0,2,0,6,0,19,0,0,0
"probleem",0,0,39,0,1,0,2,0,12,0,22,0,2,0
"dienst",0,0,41,0,12,0,0,0,14,0,13,0,1,0
"model",13,0,42,0,6,0,2,0,12,0,15,0,7,0
"zogenaamde",3,0,42,0,5,0,0,0,4,0,17,0,7,0
"slimme",32,0,33,0,6,0,4,0,0,0,9,0,3,0
"risicos",5,0,39,0,2,0,2,0,10,0,23,0,0,0
"halen",10,0,41,0,7,0,8,0,15,0,17,0,1,0
"collectief",0,0,43,0,3,0,2,0,3,0,10,0,0,0
"vertrouwen",24,0,24,0,11,0,9,0,2,0,34,0,3,0
"trekken",5,0,33,0,21,0,5,0,13,0,28,0,5,0
"organisatie",6,0,39,0,15,0,10,0,5,0,21,0,0,0
"productie",6,0,43,0,1,0,6,0,4,0,10,0,1,0
"vrijheid",2,0,16,0,8,0,24,0,11,0,37,0,12,0
"uitdagingen",12,0,22,0,4,0,5,0,2,0,39,0,2,0
"ongelijkheid",2,0,20,0,0,0,0,0,22,0,35,0,0,0
"holebis",0,0,38,0,0,0,2,0,0,0,22,0,0,0
"werking",4,0,37,0,17,0,3,0,11,0,22,0,0,0
"versterking",4,0,42,0,8,0,3,0,9,0,12,0,0,0
"streven",5,0,33,0,11,0,2,0,4,0,30,0,0,0
"voordelen",7,0,38,0,10,0,2,0,8,0,23,0,0,0
"laat",11,0,37,0,3,0,4,0,18,0,22,0,5,0
"bestuur",2,0,38,0,15,0,2,0,11,0,20,0,1,0
"fraude",18,0,31,0,16,0,1,0,8,0,28,0,1,0
"dieren",0,0,42,0,1,0,1,0,0,0,6,0,0,0
"concurrentie",7,0,19,0,9,0,2,0,29,0,31,0,1,0
"essentieel",6,0,34,0,10,0,3,0,5,0,29,0,2,0
"kmos",23,0,37,0,9,0,10,0,1,0,12,0,2,0
"gewesten",4,0,35,0,10,0,2,0,27,0,7,0,1,0
"ondersteund",4,0,41,0,7,0,7,0,2,0,14,0,0,0
"verbod",0,0,40,0,1,0,1,0,16,0,2,0,2,0
"praktijk",3,0,41,0,8,0,3,0,4,0,15,0,3,0
"mannen",1,0,31,0,1,0,1,0,29,0,15,0,1,0
"individuele",6,0,37,0,14,0,6,0,11,0,22,0,0,0
"gebieden",0,0,41,0,1,0,0,0,3,0,11,0,1,0
"brengt",3,0,32,0,2,0,2,0,7,0,30,0,0,0
"echte",2,0,24,0,4,0,3,0,8,0,37,0,4,0
"respect",9,0,34,0,14,0,12,0,9,0,27,0,2,0
"democratie",0,0,39,0,6,0,2,0,17,0,13,0,3,0
"werknemer",5,0,35,0,10,0,2,0,9,0,26,0,1,0
"concrete",5,0,37,0,6,0,2,0,1,0,23,0,2,0
"gebruiken",6,0,37,0,5,0,8,0,8,0,23,0,0,0
"fiscaliteit",29,0,25,0,4,0,4,0,8,0,25,0,0,0
"cruciaal",11,0,38,0,10,0,2,0,4,0,19,0,0,0
"gebeuren",12,0,39,0,9,0,0,0,4,0,15,0,0,0
"groep",6,0,34,0,9,0,0,0,18,0,23,0,1,0
"democratische",1,0,21,0,12,0,3,0,19,0,34,0,0,0
"liggen",3,0,34,0,5,0,3,0,21,0,22,0,9,0
"bijdrage",3,0,32,0,7,0,3,0,10,0,29,0,0,0
"legislatuur",17,0,37,0,0,0,11,0,2,0,16,0,2,0
"verschil",15,0,17,0,4,0,4,0,10,0,38,0,1,0
"prioriteit",4,0,33,0,4,0,5,0,14,0,27,0,1,0
"correcte",2,0,34,0,21,0,0,0,2,0,19,0,2,0
"doet",12,0,32,0,11,0,1,0,7,0,28,0,2,0
"geestelijke",6,0,24,0,1,0,1,0,1,0,35,0,1,0
"pakken",3,0,28,0,23,0,4,0,7,0,27,0,1,0
"effecten",3,0,40,0,1,0,0,0,0,0,9,0,0,0
"asielzoekers",0,0,40,0,0,0,2,0,1,0,9,0,1,0
"slechts",3,0,32,0,15,0,4,0,21,0,22,0,4,0
"sterker",5,0,21,0,8,0,4,0,4,0,37,0,0,0
"helpen",7,0,29,0,10,0,6,0,8,0,32,0,5,0
"betaalbare",11,0,33,0,8,0,4,0,10,0,27,0,4,0
"passen",4,0,37,0,12,0,4,0,4,0,19,0,1,0
"federaal",14,0,37,0,15,0,7,0,6,0,14,0,0,0
"zon",3,0,31,0,5,0,4,0,26,0,18,0,2,0
"doel",12,0,30,0,6,0,3,0,11,0,29,0,2,0
"situatie",5,0,34,0,6,0,1,0,19,0,20,0,3,0
"mogelijke",3,0,31,0,11,0,3,0,2,0,28,0,2,0
"maanden",3,0,39,0,9,0,4,0,7,0,13,0,1,0
"norm",2,0,40,0,3,0,5,0,2,0,6,0,1,0
"voorzieningen",0,0,38,0,8,0,2,0,4,0,15,0,1,0
"volwaardig",1,0,33,0,11,0,7,0,2,0,25,0,3,0
"leveren",5,0,31,0,8,0,2,0,9,0,28,0,1,0
"beschermen",1,0,37,0,5,0,0,0,13,0,15,0,2,0
"gevolg",13,0,32,0,7,0,1,0,22,0,18,0,2,0
"lasten",15,0,28,0,17,0,12,0,9,0,27,0,1,0
"beperking",4,0,19,0,32,0,7,0,3,0,22,0,1,0
"delen",3,0,22,0,6,0,4,0,2,0,35,0,2,0
"voldoen",1,0,37,0,2,0,1,0,6,0,16,0,0,0
"vorming",7,0,35,0,6,0,4,0,4,0,22,0,1,0
"etnischculturele",1,0,38,0,0,0,0,0,1,0,11,0,0,0
"expertise",4,0,22,0,10,0,4,0,0,0,34,0,0,0
"soms",3,0,36,0,7,0,3,0,6,0,20,0,2,0
"geldt",7,0,34,0,13,0,3,0,8,0,22,0,1,0
"prijzen",1,0,13,0,3,0,1,0,12,0,37,0,0,0
"geïntegreerd",9,0,38,0,3,0,7,0,0,0,11,0,1,0
"functie",10,0,31,0,8,0,5,0,7,0,27,0,1,0
"enz",3,0,38,0,2,0,1,0,1,0,12,0,3,0
"gelijk",2,0,29,0,13,0,4,0,16,0,25,0,0,0
"weer",7,0,26,0,16,0,2,0,26,0,18,0,0,0
"inzet",4,0,29,0,24,0,2,0,8,0,19,0,0,0
"buitenlandse",12,0,26,0,27,0,6,0,14,0,19,0,4,0
"klimaatverandering",0,0,36,0,2,0,0,0,2,0,16,0,2,0
"banen",4,0,6,0,3,0,0,0,38,0,8,0,0,0
"wijken",0,0,37,0,3,0,0,0,8,0,12,0,2,0
"gebouwen",3,0,36,0,3,0,1,0,2,0,16,0,0,0
"kwalitatieve",10,0,36,0,10,0,0,0,0,0,12,0,1,0
"bewoners",0,0,37,0,0,0,0,0,0,0,9,0,0,0
"budget",5,0,35,0,9,0,5,0,6,0,19,0,1,0
"moment",6,0,35,0,1,0,8,0,2,0,18,0,1,0
"verkeer",3,0,36,0,6,0,2,0,5,0,17,0,4,0
"leeftijd",7,0,27,0,5,0,5,0,17,0,27,0,0,0
"hierdoor",0,0,26,0,5,0,3,0,1,0,30,0,3,0
"keuzes",7,0,32,0,14,0,7,0,8,0,22,0,0,0
"richting",3,0,36,0,4,0,3,0,14,0,11,0,0,0
"duurzaamheid",9,0,37,0,1,0,1,0,0,0,8,0,1,0
"armoedegrens",0,0,29,0,5,0,0,0,25,0,13,0,1,0
"sinds",4,0,23,0,14,0,1,0,31,0,10,0,8,0
"enof",2,0,35,0,6,0,1,0,2,0,17,0,0,0
"uitvoering",14,0,32,0,6,0,3,0,2,0,21,0,0,0
"samenwerken",5,0,11,0,6,0,3,0,2,0,37,0,0,0
"instrumenten",8,0,35,0,9,0,5,0,0,0,16,0,0,0
"medische",9,0,34,0,9,0,8,0,15,0,17,0,2,0
"diverse",1,0,32,0,11,0,4,0,4,0,22,0,1,0
"voorstander",3,0,36,0,1,0,3,0,2,0,14,0,1,0
"bestaan",3,0,33,0,7,0,4,0,13,0,20,0,2,0
"cultureel",0,0,37,0,8,0,1,0,2,0,6,0,2,0
"uitstoot",2,0,34,0,1,0,1,0,18,0,7,0,0,0
"behandeling",6,0,33,0,5,0,2,0,1,0,21,0,2,0
"erkenning",3,0,36,0,4,0,0,0,3,0,13,0,1,0
"arbeid",15,0,26,0,15,0,1,0,16,0,23,0,1,0
"vervangen",3,0,32,0,5,0,2,0,21,0,13,0,3,0
"lager",4,0,32,0,6,0,0,0,20,0,13,0,1,0
"stad",4,0,37,0,3,0,3,0,7,0,9,0,7,0
"actoren",12,0,25,0,5,0,4,0,2,0,29,0,0,0
"solidariteit",1,0,17,0,18,0,3,0,24,0,25,0,5,0
"toegankelijke",4,0,28,0,6,0,3,0,6,0,27,0,0,0
"nucleaire",0,0,36,0,2,0,0,0,1,0,9,0,0,0
"kaart",1,0,35,0,8,0,0,0,7,0,14,0,3,0
"achter",0,0,36,0,3,0,4,0,4,0,12,0,4,0
"vrije",5,0,22,0,6,0,12,0,23,0,25,0,1,0
"betaalbaar",10,0,30,0,7,0,5,0,1,0,24,0,2,0
"winst",1,0,19,0,7,0,2,0,33,0,5,0,0,0
"innovatieve",30,0,21,0,5,0,2,0,1,0,15,0,0,0
"gehouden",3,0,35,0,3,0,1,0,6,0,15,0,3,0
"onderneming",1,0,15,0,6,0,3,0,11,0,34,0,0,0
"burger",0,0,27,0,23,0,11,0,15,0,12,0,0,0
"advies",1,0,33,0,4,0,0,0,2,0,18,0,0,0
"efficiënt",9,0,27,0,18,0,8,0,4,0,24,0,2,0
"politie",1,0,29,0,17,0,1,0,4,0,20,0,12,0
"beroep",4,0,33,0,15,0,4,0,8,0,16,0,3,0
"sneller",6,0,28,0,14,0,4,0,4,0,25,0,3,0
"stappen",5,0,34,0,9,0,3,0,3,0,16,0,1,0
"vindt",13,0,32,0,3,0,1,0,11,0,17,0,2,0
"zouden",2,0,25,0,9,0,2,0,26,0,16,0,2,0
"gevolgen",5,0,30,0,14,0,1,0,10,0,21,0,3,0
"terecht",6,0,30,0,4,0,1,0,4,0,23,0,0,0
"bank",2,0,27,0,2,0,1,0,25,0,12,0,0,0
"fiscaal",6,0,32,0,11,0,9,0,4,0,19,0,1,0
"behouden",11,0,24,0,20,0,10,0,6,0,25,0,6,0
"tewerkstelling",10,0,13,0,5,0,6,0,21,0,30,0,1,0
"structureel",4,0,32,0,17,0,1,0,4,0,13,0,2,0
"buitenland",4,0,31,0,16,0,10,0,4,0,16,0,0,0
"voorwaarde",5,0,35,0,3,0,0,0,4,0,10,0,1,0
"moeilijk",3,0,26,0,8,0,4,0,15,0,25,0,1,0
"actieplan",3,0,34,0,1,0,1,0,0,0,13,0,2,0
"patiënten",2,0,30,0,4,0,4,0,11,0,21,0,0,0
"belastingen",13,0,18,0,16,0,6,0,30,0,11,0,7,0
"brusselse",3,0,35,0,1,0,2,0,7,0,9,0,7,0
"functies",5,0,35,0,4,0,1,0,3,0,9,0,0,0
"doelstelling",5,0,31,0,6,0,4,0,5,0,21,0,1,0
"hogere",6,0,33,0,9,0,5,0,7,0,16,0,0,0
"vrij",0,0,25,0,16,0,17,0,6,0,22,0,6,0
"consumenten",1,0,35,0,1,0,1,0,3,0,7,0,0,0
"wijze",1,0,32,0,5,0,2,0,0,0,18,0,4,0
"beperken",9,0,31,0,20,0,4,0,8,0,8,0,1,0
"inkomsten",1,0,19,0,6,0,1,0,24,0,23,0,0,0
"klimaat",6,0,30,0,6,0,6,0,22,0,8,0,1,0
"tegenover",4,0,33,0,12,0,5,0,14,0,10,0,3,0
"afhankelijk",2,0,30,0,5,0,2,0,15,0,18,0,1,0
"antwoord",5,0,29,0,6,0,4,0,18,0,19,0,6,0
"kost",2,0,25,0,3,0,5,0,23,0,19,0,6,0
"resultaten",10,0,31,0,12,0,8,0,6,0,17,0,0,0
"enzovoort",3,0,27,0,0,0,0,0,24,0,4,0,0,0
"financieel",7,0,27,0,11,0,6,0,8,0,25,0,4,0
"slachtoffers",0,0,31,0,2,0,1,0,10,0,17,0,9,0
"richten",3,0,27,0,16,0,2,0,0,0,21,0,2,0
"richtlijn",0,0,33,0,0,0,0,0,11,0,8,0,0,0
"noodzakelijke",9,0,24,0,4,0,0,0,2,0,27,0,2,0
"positieve",2,0,32,0,3,0,3,0,5,0,17,0,1,0
"procedures",4,0,30,0,12,0,11,0,1,0,18,0,2,0
"bedrijf",4,0,30,0,6,0,1,0,19,0,11,0,0,0
"goleft",0,0,0,0,0,0,0,0,34,0,0,0,0,0
"keer",1,0,31,0,3,0,0,0,17,0,10,0,2,0
"werklozen",2,0,6,0,9,0,4,0,34,0,0,0,1,0
"plannen",6,0,34,0,4,0,0,0,6,0,9,0,1,0
"toepassing",1,0,34,0,7,0,1,0,5,0,8,0,1,0
"gemeenschappen",3,0,31,0,8,0,1,0,9,0,17,0,0,0
"politiek",5,0,33,0,6,0,4,0,15,0,7,0,5,0
"bijv",1,0,34,0,0,0,0,0,0,0,2,0,0,0
"grootste",10,0,23,0,5,0,7,0,27,0,12,0,1,0
"debat",1,0,33,0,6,0,1,0,11,0,10,0,2,0
"juiste",3,0,18,0,8,0,4,0,3,0,31,0,1,0
"regeling",1,0,34,0,7,0,1,0,4,0,7,0,3,0
"opdracht",10,0,32,0,11,0,1,0,3,0,13,0,4,0
"algemene",4,0,32,0,11,0,3,0,6,0,15,0,5,0
"juridische",0,0,33,0,3,0,0,0,6,0,11,0,2,0
"sluiten",6,0,29,0,9,0,2,0,8,0,21,0,3,0
"gegevens",9,0,32,0,4,0,5,0,1,0,14,0,0,0
"digitale",3,0,32,0,6,0,4,0,0,0,15,0,2,0
"volwaardige",4,0,25,0,4,0,4,0,3,0,26,0,1,0
"afval",0,0,24,0,4,0,2,0,2,0,26,0,0,0
"breiden",0,0,28,0,10,0,1,0,5,0,21,0,2,0
"geneesmiddelen",4,0,25,0,3,0,0,0,21,0,17,0,0,0
"gesteld",1,0,34,0,2,0,2,0,3,0,5,0,3,0
"tijdelijk",1,0,32,0,6,0,2,0,5,0,14,0,0,0
"afspraken",8,0,31,0,9,0,5,0,1,0,16,0,2,0
"voorziet",0,0,32,0,1,0,1,0,4,0,13,0,2,0
"transparant",6,0,29,0,8,0,4,0,2,0,20,0,1,0
"fvb",0,0,33,0,0,0,0,0,0,0,0,0,0,0
"uitgewerkt",0,0,33,0,2,0,1,0,1,0,7,0,0,0
"vallen",0,0,31,0,2,0,1,0,9,0,14,0,1,0
"draagvlak",3,0,27,0,13,0,0,0,2,0,20,0,1,0
"project",7,0,23,0,9,0,4,0,4,0,27,0,7,0
"gemiddeld",6,0,20,0,9,0,0,0,28,0,5,0,0,0
"bijna",5,0,22,0,6,0,2,0,26,0,13,0,1,0
"regio",8,0,26,0,7,0,2,0,3,0,23,0,1,0
"beschikking",4,0,33,0,3,0,1,0,2,0,6,0,1,0
"zoeken",4,0,27,0,8,0,2,0,9,0,21,0,0,0
"vormt",1,0,31,0,3,0,3,0,6,0,15,0,4,0
"oudere",6,0,27,0,8,0,5,0,9,0,22,0,3,0
"nooit",6,0,21,0,5,0,3,0,15,0,26,0,7,0
"werkloosheid",14,0,12,0,9,0,4,0,26,0,20,0,3,0
"oude",3,0,30,0,6,0,0,0,9,0,15,0,0,0
"fiets",7,0,32,0,1,0,1,0,3,0,9,0,0,0
"groter",6,0,29,0,10,0,1,0,10,0,17,0,4,0
"periode",7,0,19,0,7,0,1,0,26,0,15,0,0,0
"speelt",3,0,30,0,2,0,2,0,3,0,16,0,1,0
"ocmws",2,0,25,0,2,0,2,0,7,0,23,0,0,0
"winsten",2,0,24,0,2,0,1,0,24,0,6,0,0,0
"partijen",0,0,29,0,10,0,0,0,14,0,11,0,3,0
"betreft",1,0,24,0,2,0,2,0,9,0,24,0,5,0
"taken",2,0,22,0,19,0,5,0,8,0,21,0,1,0
"thuis",4,0,26,0,12,0,8,0,2,0,21,0,6,0
"fietsen",1,0,32,0,2,0,2,0,2,0,7,0,0,0
"volgen",2,0,26,0,14,0,2,0,11,0,18,0,1,0
"voertuigen",3,0,32,0,1,0,1,0,0,0,5,0,0,0
"toezicht",1,0,27,0,8,0,1,0,4,0,20,0,2,0
"kwalitatief",0,0,30,0,8,0,5,0,1,0,13,0,0,0
"algemeen",3,0,29,0,6,0,2,0,14,0,13,0,1,0
"bereiken",12,0,22,0,6,0,2,0,1,0,24,0,0,0
"transparante",2,0,24,0,6,0,1,0,0,0,23,0,0,0
"voorbije",12,0,28,0,14,0,2,0,5,0,13,0,1,0
"onderzoeken",1,0,28,0,14,0,2,0,5,0,15,0,2,0
"ijveren",0,0,19,0,1,0,1,0,27,0,5,0,0,0
"coöperatieve",0,0,25,0,0,0,0,0,0,0,21,0,0,0
"administratie",5,0,17,0,9,0,1,0,4,0,28,0,0,0
"actieve",1,0,29,0,13,0,1,0,5,0,12,0,2,0
"laag",3,0,23,0,6,0,0,0,15,0,21,0,1,0
"gezond",5,0,31,0,6,0,2,0,4,0,11,0,3,0
"stemmen",8,0,29,0,15,0,6,0,2,0,8,0,1,0
"leefloon",2,0,25,0,2,0,3,0,12,0,20,0,0,0
"mens",7,0,29,0,5,0,4,0,9,0,15,0,1,0
"gebrek",1,0,29,0,9,0,1,0,10,0,13,0,5,0
"gebied",3,0,20,0,2,0,1,0,2,0,26,0,1,0
"genieten",1,0,26,0,3,0,7,0,5,0,20,0,1,0
"zelfstandigen",7,0,28,0,11,0,7,0,8,0,15,0,1,0
"huis",3,0,29,0,5,0,3,0,7,0,15,0,3,0
"minderheden",1,0,30,0,0,0,0,0,1,0,9,0,0,0
"blijkt",6,0,30,0,4,0,2,0,4,0,12,0,4,0
"ambitieus",5,0,29,0,5,0,0,0,1,0,13,0,1,0
"sommige",5,0,28,0,6,0,1,0,12,0,14,0,4,0
"taak",2,0,22,0,7,0,3,0,2,0,24,0,3,0
"kennen",5,0,25,0,12,0,7,0,7,0,19,0,0,0
"volledige",10,0,26,0,4,0,5,0,7,0,19,0,9,0
"seksuele",0,0,17,0,4,0,1,0,3,0,27,0,0,0
"gronden",0,0,30,0,1,0,1,0,1,0,8,0,0,0
"einde",1,0,26,0,5,0,7,0,13,0,17,0,7,0
"duur",3,0,27,0,5,0,1,0,15,0,13,0,6,0
"voedsel",0,0,30,0,0,0,1,0,0,0,6,0,0,0
"koopkracht",2,0,4,0,2,0,4,0,26,0,19,0,1,0
"beheer",4,0,29,0,9,0,5,0,8,0,11,0,0,0
"dag",3,0,23,0,12,0,4,0,10,0,21,0,3,0
"ondernemerschap",26,0,17,0,8,0,9,0,0,0,8,0,1,0
"netwerken",24,0,16,0,2,0,5,0,0,0,16,0,0,0
"gemeentes",0,0,3,0,0,0,0,0,0,0,30,0,0,0
"nationaal",0,0,18,0,2,0,2,0,21,0,18,0,0,0
"secundair",8,0,28,0,3,0,9,0,5,0,14,0,1,0
"zware",1,0,22,0,7,0,1,0,7,0,22,0,11,0
"gratis",0,0,15,0,3,0,0,0,26,0,12,0,1,0
"belangrijkste",4,0,29,0,4,0,6,0,10,0,11,0,2,0
"verlagen",4,0,22,0,11,0,12,0,7,0,21,0,1,0
"oplossingen",11,0,26,0,3,0,4,0,10,0,16,0,1,0
"aspecten",1,0,30,0,2,0,1,0,1,0,5,0,0,0
"specifiek",1,0,27,0,4,0,3,0,0,0,16,0,2,0
"kunstenaars",1,0,29,0,2,0,0,0,0,0,10,0,2,0
"artsen",4,0,30,0,2,0,1,0,5,0,3,0,0,0
"namelijk",1,0,30,0,2,0,3,0,6,0,4,0,1,0
"bedrag",1,0,28,0,4,0,4,0,11,0,12,0,4,0
"rupo",0,0,1,0,9,0,0,0,29,0,1,0,4,0
"toekomstige",3,0,26,0,6,0,1,0,3,0,17,0,0,0
"zesde",0,0,22,0,19,0,10,0,4,0,14,0,4,0
